phi1   phi2  phi  COD
60.0  20.0  50.0     93 
65.0  20.0  50.0     88 
70.0  20.0  50.0     87 
75.0  20.0  50.0     83 
80.0  20.0  50.0     82 
85.0  20.0  50.0     84 
90.0  20.0  50.0     86 
 0.0  25.0  50.0    101 
 5.0  25.0  50.0    104 
10.0  25.0  50.0    108 
15.0  25.0  50.0    110 
20.0  25.0  50.0    110 
25.0  25.0  50.0    111 
30.0  25.0  50.0    111 
35.0  25.0  50.0    109 
40.0  25.0  50.0    106 
45.0  25.0  50.0    104 
50.0  25.0  50.0    100 
55.0  25.0  50.0     96 
60.0  25.0  50.0     92 
65.0  25.0  50.0     87 
70.0  25.0  50.0     86 
75.0  25.0  50.0     86 
80.0  25.0  50.0     87 
85.0  25.0  50.0     87 
90.0  25.0  50.0     90 
 0.0  30.0  50.0     70 
 5.0  30.0  50.0     71 
10.0  30.0  50.0     75 
15.0  30.0  50.0     74 
20.0  30.0  50.0     76 
25.0  30.0  50.0     75 
30.0  30.0  50.0     79 
35.0  30.0  50.0     79 
40.0  30.0  50.0     80 
45.0  30.0  50.0     73 
50.0  30.0  50.0     70 
55.0  30.0  50.0     65 
60.0  30.0  50.0     60 
65.0  30.0  50.0     59 
70.0  30.0  50.0     60 
75.0  30.0  50.0     60 
80.0  30.0  50.0     58 
85.0  30.0  50.0     63 
90.0  30.0  50.0     64 
 0.0  35.0  50.0     70 
 5.0  35.0  50.0     70 
10.0  35.0  50.0     72 
15.0  35.0  50.0     72 
20.0  35.0  50.0     73 
25.0  35.0  50.0     75 
30.0  35.0  50.0     77 
35.0  35.0  50.0     76 
40.0  35.0  50.0     71 
45.0  35.0  50.0     67 
50.0  35.0  50.0     64 
55.0  35.0  50.0     61 
60.0  35.0  50.0     60 
65.0  35.0  50.0     62 
70.0  35.0  50.0     59 
75.0  35.0  50.0     60 
80.0  35.0  50.0     62 
85.0  35.0  50.0     65 
90.0  35.0  50.0     69 
 0.0  40.0  50.0    135 
 5.0  40.0  50.0    136 
10.0  40.0  50.0    132 
15.0  40.0  50.0    140 
20.0  40.0  50.0    137 
25.0  40.0  50.0    142 
30.0  40.0  50.0    140 
35.0  40.0  50.0    140 
40.0  40.0  50.0    135 
45.0  40.0  50.0    131 
50.0  40.0  50.0    129 
55.0  40.0  50.0    126 
60.0  40.0  50.0    124 
65.0  40.0  50.0    125 
70.0  40.0  50.0    128 
75.0  40.0  50.0    134 
80.0  40.0  50.0    139 
85.0  40.0  50.0    140 
90.0  40.0  50.0    144 
 0.0  45.0  50.0    152 
 5.0  45.0  50.0    152 
10.0  45.0  50.0    150 
15.0  45.0  50.0    159 
20.0  45.0  50.0    154 
25.0  45.0  50.0    155 
30.0  45.0  50.0    148 
35.0  45.0  50.0    145 
40.0  45.0  50.0    139 
45.0  45.0  50.0    138 
50.0  45.0  50.0    138 
55.0  45.0  50.0    130 
60.0  45.0  50.0    131 
65.0  45.0  50.0    137 
70.0  45.0  50.0    138 
75.0  45.0  50.0    146 
80.0  45.0  50.0    149 
85.0  45.0  50.0    153 
90.0  45.0  50.0    158 
 0.0  50.0  50.0    135 
 5.0  50.0  50.0    139 
10.0  50.0  50.0    141 
15.0  50.0  50.0    142 
20.0  50.0  50.0    140 
25.0  50.0  50.0    139 
30.0  50.0  50.0    137 
35.0  50.0  50.0    139 
40.0  50.0  50.0    139 
45.0  50.0  50.0    129 
50.0  50.0  50.0    130 
55.0  50.0  50.0    129 
60.0  50.0  50.0    129 
65.0  50.0  50.0    133 
70.0  50.0  50.0    131 
75.0  50.0  50.0    142 
80.0  50.0  50.0    141 
85.0  50.0  50.0    144 
90.0  50.0  50.0    144 
 0.0  55.0  50.0     70 
 5.0  55.0  50.0     69 
10.0  55.0  50.0     66 
15.0  55.0  50.0     66 
20.0  55.0  50.0     64 
25.0  55.0  50.0     63 
30.0  55.0  50.0     63 
35.0  55.0  50.0     66 
40.0  55.0  50.0     64 
45.0  55.0  50.0     66 
50.0  55.0  50.0     67 
55.0  55.0  50.0     69 
60.0  55.0  50.0     70 
65.0  55.0  50.0     70 
70.0  55.0  50.0     72 
75.0  55.0  50.0     73 
80.0  55.0  50.0     75 
85.0  55.0  50.0     73 
90.0  55.0  50.0     69 
 0.0  60.0  50.0     70 
 5.0  60.0  50.0     67 
10.0  60.0  50.0     64 
15.0  60.0  50.0     63 
20.0  60.0  50.0     64 
25.0  60.0  50.0     64 
30.0  60.0  50.0     63 
35.0  60.0  50.0     66 
40.0  60.0  50.0     66 
45.0  60.0  50.0     69 
50.0  60.0  50.0     70 
55.0  60.0  50.0     71 
60.0  60.0  50.0     72 
65.0  60.0  50.0     72 
70.0  60.0  50.0     74 
75.0  60.0  50.0     74 
80.0  60.0  50.0     73 
85.0  60.0  50.0     67 
90.0  60.0  50.0     64 
 0.0  65.0  50.0    101 
 5.0  65.0  50.0     96 
10.0  65.0  50.0     92 
15.0  65.0  50.0     93 
20.0  65.0  50.0     90 
25.0  65.0  50.0     93 
30.0  65.0  50.0     98 
35.0  65.0  50.0    101 
40.0  65.0  50.0    102 
45.0  65.0  50.0    103 
50.0  65.0  50.0    107 
55.0  65.0  50.0    105 
60.0  65.0  50.0    106 
65.0  65.0  50.0    104 
70.0  65.0  50.0    105 
75.0  65.0  50.0    100 
80.0  65.0  50.0    101 
85.0  65.0  50.0     95 
90.0  65.0  50.0     90 
 0.0  70.0  50.0    106 
 5.0  70.0  50.0     99 
10.0  70.0  50.0     98 
15.0  70.0  50.0     94 
20.0  70.0  50.0     96 
25.0  70.0  50.0     95 
30.0  70.0  50.0    101 
35.0  70.0  50.0    105 
40.0  70.0  50.0    107 
45.0  70.0  50.0    103 
50.0  70.0  50.0    103 
55.0  70.0  50.0    100 
60.0  70.0  50.0     96 
65.0  70.0  50.0     96 
70.0  70.0  50.0     93 
75.0  70.0  50.0     91 
80.0  70.0  50.0     89 
85.0  70.0  50.0     86 
90.0  70.0  50.0     86 
 0.0  75.0  50.0    119 
 5.0  75.0  50.0    110 
10.0  75.0  50.0    109 
15.0  75.0  50.0    104 
20.0  75.0  50.0    107 
25.0  75.0  50.0    111 
30.0  75.0  50.0    113 
35.0  75.0  50.0    116 
40.0  75.0  50.0    116 
45.0  75.0  50.0    117 
50.0  75.0  50.0    115 
55.0  75.0  50.0    108 
60.0  75.0  50.0    103 
65.0  75.0  50.0    100 
70.0  75.0  50.0     97 
75.0  75.0  50.0     94 
80.0  75.0  50.0     91 
85.0  75.0  50.0     88 
90.0  75.0  50.0     85 
 0.0  80.0  50.0    108 
 5.0  80.0  50.0    105 
10.0  80.0  50.0    105 
15.0  80.0  50.0    108 
20.0  80.0  50.0    111 
25.0  80.0  50.0    115 
30.0  80.0  50.0    119 
35.0  80.0  50.0    118 
40.0  80.0  50.0    123 
45.0  80.0  50.0    120 
50.0  80.0  50.0    111 
55.0  80.0  50.0    108 
60.0  80.0  50.0    100 
65.0  80.0  50.0     96 
70.0  80.0  50.0     92 
75.0  80.0  50.0     89 
80.0  80.0  50.0     85 
85.0  80.0  50.0     82 
90.0  80.0  50.0     79 
 0.0  85.0  50.0    192 
 5.0  85.0  50.0    191 
10.0  85.0  50.0    194 
15.0  85.0  50.0    199 
20.0  85.0  50.0    204 
25.0  85.0  50.0    218 
30.0  85.0  50.0    224 
35.0  85.0  50.0    230 
40.0  85.0  50.0    238 
45.0  85.0  50.0    220 
50.0  85.0  50.0    207 
55.0  85.0  50.0    189 
60.0  85.0  50.0    169 
65.0  85.0  50.0    156 
70.0  85.0  50.0    140 
75.0  85.0  50.0    130 
80.0  85.0  50.0    119 
85.0  85.0  50.0    114 
90.0  85.0  50.0    112 
 0.0  90.0  50.0    183 
 5.0  90.0  50.0    182 
10.0  90.0  50.0    190 
15.0  90.0  50.0    200 
20.0  90.0  50.0    213 
25.0  90.0  50.0    225 
30.0  90.0  50.0    230 
35.0  90.0  50.0    228 
40.0  90.0  50.0    219 
45.0  90.0  50.0    202 
50.0  90.0  50.0    182 
55.0  90.0  50.0    160 
60.0  90.0  50.0    145 
65.0  90.0  50.0    132 
70.0  90.0  50.0    120 
75.0  90.0  50.0    114 
80.0  90.0  50.0    108 
85.0  90.0  50.0    109 
90.0  90.0  50.0    108 
 0.0   0.0  55.0    153 
 5.0   0.0  55.0    150 
10.0   0.0  55.0    151 
15.0   0.0  55.0    151 
20.0   0.0  55.0    156 
25.0   0.0  55.0    161 
30.0   0.0  55.0    162 
35.0   0.0  55.0    163 
40.0   0.0  55.0    162 
45.0   0.0  55.0    152 
50.0   0.0  55.0    139 
55.0   0.0  55.0    128 
60.0   0.0  55.0    121 
65.0   0.0  55.0    110 
70.0   0.0  55.0    107 
75.0   0.0  55.0    102 
80.0   0.0  55.0    100 
85.0   0.0  55.0     98 
90.0   0.0  55.0    100 
 0.0   5.0  55.0    144 
 5.0   5.0  55.0    149 
10.0   5.0  55.0    150 
15.0   5.0  55.0    162 
20.0   5.0  55.0    168 
25.0   5.0  55.0    174 
30.0   5.0  55.0    176 
35.0   5.0  55.0    172 
40.0   5.0  55.0    169 
45.0   5.0  55.0    154 
50.0   5.0  55.0    144 
55.0   5.0  55.0    133 
60.0   5.0  55.0    123 
65.0   5.0  55.0    114 
70.0   5.0  55.0    108 
75.0   5.0  55.0    105 
80.0   5.0  55.0    103 
85.0   5.0  55.0    101 
90.0   5.0  55.0     99 
 0.0  10.0  55.0     95 
 5.0  10.0  55.0    101 
10.0  10.0  55.0    110 
15.0  10.0  55.0    118 
20.0  10.0  55.0    123 
25.0  10.0  55.0    124 
30.0  10.0  55.0    125 
35.0  10.0  55.0    122 
40.0  10.0  55.0    117 
45.0  10.0  55.0    107 
50.0  10.0  55.0     96 
55.0  10.0  55.0     92 
60.0  10.0  55.0     86 
65.0  10.0  55.0     82 
70.0  10.0  55.0     79 
75.0  10.0  55.0     77 
80.0  10.0  55.0     74 
85.0  10.0  55.0     74 
90.0  10.0  55.0     72 
 0.0  15.0  55.0     82 
 5.0  15.0  55.0     87 
10.0  15.0  55.0     88 
15.0  15.0  55.0     94 
20.0  15.0  55.0     95 
25.0  15.0  55.0     94 
30.0  15.0  55.0     94 
35.0  15.0  55.0     92 
40.0  15.0  55.0     88 
45.0  15.0  55.0     79 
50.0  15.0  55.0     79 
55.0  15.0  55.0     73 
60.0  15.0  55.0     69 
65.0  15.0  55.0     66 
70.0  15.0  55.0     63 
75.0  15.0  55.0     60 
80.0  15.0  55.0     59 
85.0  15.0  55.0     58 
90.0  15.0  55.0     58 
 0.0  20.0  55.0     70 
 5.0  20.0  55.0     74 
10.0  20.0  55.0     79 
15.0  20.0  55.0     84 
20.0  20.0  55.0     85 
25.0  20.0  55.0     87 
30.0  20.0  55.0     89 
35.0  20.0  55.0     87 
40.0  20.0  55.0     89 
45.0  20.0  55.0     88 
50.0  20.0  55.0     81 
55.0  20.0  55.0     78 
60.0  20.0  55.0     72 
65.0  20.0  55.0     70 
70.0  20.0  55.0     65 
75.0  20.0  55.0     62 
80.0  20.0  55.0     58 
85.0  20.0  55.0     59 
90.0  20.0  55.0     58 
 0.0  25.0  55.0     91 
 5.0  25.0  55.0     96 
10.0  25.0  55.0    101 
15.0  25.0  55.0    107 
20.0  25.0  55.0    113 
25.0  25.0  55.0    112 
30.0  25.0  55.0    117 
35.0  25.0  55.0    120 
40.0  25.0  55.0    119 
45.0  25.0  55.0    114 
50.0  25.0  55.0    105 
55.0  25.0  55.0     99 
60.0  25.0  55.0     89 
65.0  25.0  55.0     84 
70.0  25.0  55.0     81 
75.0  25.0  55.0     81 
80.0  25.0  55.0     80 
85.0  25.0  55.0     80 
90.0  25.0  55.0     81 
 0.0  30.0  55.0    104 
 5.0  30.0  55.0    108 
10.0  30.0  55.0    109 
15.0  30.0  55.0    106 
20.0  30.0  55.0    113 
25.0  30.0  55.0    106 
30.0  30.0  55.0    110 
35.0  30.0  55.0    108 
40.0  30.0  55.0    109 
45.0  30.0  55.0    101 
50.0  30.0  55.0     98 
55.0  30.0  55.0     95 
60.0  30.0  55.0     88 
65.0  30.0  55.0     86 
70.0  30.0  55.0     91 
75.0  30.0  55.0     91 
80.0  30.0  55.0     90 
85.0  30.0  55.0     94 
90.0  30.0  55.0    102 
 0.0  35.0  55.0     91 
 5.0  35.0  55.0     93 
10.0  35.0  55.0     92 
15.0  35.0  55.0     92 
20.0  35.0  55.0     91 
25.0  35.0  55.0     95 
30.0  35.0  55.0     92 
35.0  35.0  55.0     91 
40.0  35.0  55.0     88 
45.0  35.0  55.0     83 
50.0  35.0  55.0     84 
55.0  35.0  55.0     80 
60.0  35.0  55.0     79 
65.0  35.0  55.0     78 
70.0  35.0  55.0     82 
75.0  35.0  55.0     84 
80.0  35.0  55.0     88 
85.0  35.0  55.0     93 
90.0  35.0  55.0    100 
 0.0  40.0  55.0    131 
 5.0  40.0  55.0    129 
10.0  40.0  55.0    134 
15.0  40.0  55.0    132 
20.0  40.0  55.0    142 
25.0  40.0  55.0    140 
30.0  40.0  55.0    145 
35.0  40.0  55.0    144 
40.0  40.0  55.0    139 
45.0  40.0  55.0    138 
50.0  40.0  55.0    134 
55.0  40.0  55.0    126 
60.0  40.0  55.0    127 
65.0  40.0  55.0    120 
70.0  40.0  55.0    126 
75.0  40.0  55.0    130 
80.0  40.0  55.0    130 
85.0  40.0  55.0    132 
90.0  40.0  55.0    137 
 0.0  45.0  55.0    132 
 5.0  45.0  55.0    133 
10.0  45.0  55.0    139 
15.0  45.0  55.0    137 
20.0  45.0  55.0    145 
25.0  45.0  55.0    145 
30.0  45.0  55.0    143 
35.0  45.0  55.0    145 
40.0  45.0  55.0    145 
45.0  45.0  55.0    137 
50.0  45.0  55.0    139 
55.0  45.0  55.0    133 
60.0  45.0  55.0    132 
65.0  45.0  55.0    133 
70.0  45.0  55.0    139 
75.0  45.0  55.0    137 
80.0  45.0  55.0    145 
85.0  45.0  55.0    145 
90.0  45.0  55.0    143 
 0.0  50.0  55.0    131 
 5.0  50.0  55.0    128 
10.0  50.0  55.0    134 
15.0  50.0  55.0    139 
20.0  50.0  55.0    137 
25.0  50.0  55.0    138 
30.0  50.0  55.0    142 
35.0  50.0  55.0    144 
40.0  50.0  55.0    141 
45.0  50.0  55.0    142 
50.0  50.0  55.0    138 
55.0  50.0  55.0    136 
60.0  50.0  55.0    134 
65.0  50.0  55.0    133 
70.0  50.0  55.0    139 
75.0  50.0  55.0    137 
80.0  50.0  55.0    140 
85.0  50.0  55.0    140 
90.0  50.0  55.0    137 
 0.0  55.0  55.0     91 
 5.0  55.0  55.0     86 
10.0  55.0  55.0     91 
15.0  55.0  55.0     89 
20.0  55.0  55.0     87 
25.0  55.0  55.0     86 
30.0  55.0  55.0     86 
35.0  55.0  55.0     87 
40.0  55.0  55.0     90 
45.0  55.0  55.0     89 
50.0  55.0  55.0     91 
55.0  55.0  55.0     91 
60.0  55.0  55.0     91 
65.0  55.0  55.0     97 
70.0  55.0  55.0     98 
75.0  55.0  55.0    103 
80.0  55.0  55.0    105 
85.0  55.0  55.0    108 
90.0  55.0  55.0    100 
 0.0  60.0  55.0    104 
 5.0  60.0  55.0     98 
10.0  60.0  55.0     98 
15.0  60.0  55.0     96 
20.0  60.0  55.0     95 
25.0  60.0  55.0     95 
30.0  60.0  55.0     92 
35.0  60.0  55.0     95 
40.0  60.0  55.0     96 
45.0  60.0  55.0     95 
50.0  60.0  55.0     96 
55.0  60.0  55.0     98 
60.0  60.0  55.0     99 
65.0  60.0  55.0    104 
70.0  60.0  55.0    108 
75.0  60.0  55.0    110 
80.0  60.0  55.0    113 
85.0  60.0  55.0    104 
90.0  60.0  55.0    102 
 0.0  65.0  55.0     91 
 5.0  65.0  55.0     84 
10.0  65.0  55.0     79 
15.0  65.0  55.0     77 
20.0  65.0  55.0     80 
25.0  65.0  55.0     79 
30.0  65.0  55.0     83 
35.0  65.0  55.0     86 
40.0  65.0  55.0     88 
45.0  65.0  55.0     88 
50.0  65.0  55.0     90 
55.0  65.0  55.0     89 
60.0  65.0  55.0     88 
65.0  65.0  55.0     86 
70.0  65.0  55.0     87 
75.0  65.0  55.0     86 
80.0  65.0  55.0     85 
85.0  65.0  55.0     84 
90.0  65.0  55.0     81 
 0.0  70.0  55.0     70 
 5.0  70.0  55.0     68 
10.0  70.0  55.0     69 
15.0  70.0  55.0     70 
20.0  70.0  55.0     68 
25.0  70.0  55.0     68 
30.0  70.0  55.0     69 
35.0  70.0  55.0     69 
40.0  70.0  55.0     69 
45.0  70.0  55.0     68 
50.0  70.0  55.0     65 
55.0  70.0  55.0     62 
60.0  70.0  55.0     60 
65.0  70.0  55.0     59 
70.0  70.0  55.0     57 
75.0  70.0  55.0     57 
80.0  70.0  55.0     57 
85.0  70.0  55.0     56 
90.0  70.0  55.0     58 
 0.0  75.0  55.0     82 
 5.0  75.0  55.0     79 
10.0  75.0  55.0     77 
15.0  75.0  55.0     74 
20.0  75.0  55.0     73 
25.0  75.0  55.0     72 
30.0  75.0  55.0     73 
35.0  75.0  55.0     72 
40.0  75.0  55.0     71 
45.0  75.0  55.0     69 
50.0  75.0  55.0     66 
55.0  75.0  55.0     64 
60.0  75.0  55.0     59 
65.0  75.0  55.0     58 
70.0  75.0  55.0     57 
75.0  75.0  55.0     57 
80.0  75.0  55.0     57 
85.0  75.0  55.0     58 
90.0  75.0  55.0     58 
 0.0  80.0  55.0     95 
 5.0  80.0  55.0     95 
10.0  80.0  55.0     89 
15.0  80.0  55.0     86 
20.0  80.0  55.0     86 
25.0  80.0  55.0     88 
30.0  80.0  55.0     90 
35.0  80.0  55.0     89 
40.0  80.0  55.0     90 
45.0  80.0  55.0     88 
50.0  80.0  55.0     85 
55.0  80.0  55.0     78 
60.0  80.0  55.0     76 
65.0  80.0  55.0     74 
70.0  80.0  55.0     73 
75.0  80.0  55.0     74 
80.0  80.0  55.0     74 
85.0  80.0  55.0     71 
90.0  80.0  55.0     72 
 0.0  85.0  55.0    144 
 5.0  85.0  55.0    144 
10.0  85.0  55.0    135 
15.0  85.0  55.0    133 
20.0  85.0  55.0    136 
25.0  85.0  55.0    137 
30.0  85.0  55.0    137 
35.0  85.0  55.0    137 
40.0  85.0  55.0    136 
45.0  85.0  55.0    133 
50.0  85.0  55.0    126 
55.0  85.0  55.0    117 
60.0  85.0  55.0    109 
65.0  85.0  55.0    103 
70.0  85.0  55.0    100 
75.0  85.0  55.0     99 
80.0  85.0  55.0     96 
85.0  85.0  55.0     97 
90.0  85.0  55.0     99 
 0.0  90.0  55.0    153 
 5.0  90.0  55.0    150 
10.0  90.0  55.0    151 
15.0  90.0  55.0    151 
20.0  90.0  55.0    156 
25.0  90.0  55.0    161 
30.0  90.0  55.0    162 
35.0  90.0  55.0    163 
40.0  90.0  55.0    162 
45.0  90.0  55.0    152 
50.0  90.0  55.0    139 
55.0  90.0  55.0    128 
60.0  90.0  55.0    121 
65.0  90.0  55.0    110 
70.0  90.0  55.0    107 
75.0  90.0  55.0    102 
80.0  90.0  55.0    100 
85.0  90.0  55.0     98 
90.0  90.0  55.0    100 
 0.0   0.0  60.0    126 
 5.0   0.0  60.0    132 
10.0   0.0  60.0    132 
15.0   0.0  60.0    134 
20.0   0.0  60.0    135 
25.0   0.0  60.0    142 
30.0   0.0  60.0    144 
35.0   0.0  60.0    145 
40.0   0.0  60.0    146 
45.0   0.0  60.0    144 
50.0   0.0  60.0    133 
55.0   0.0  60.0    131 
60.0   0.0  60.0    125 
65.0   0.0  60.0    117 
70.0   0.0  60.0    114 
75.0   0.0  60.0    112 
80.0   0.0  60.0    112 
85.0   0.0  60.0    113 
90.0   0.0  60.0    111 
 0.0   5.0  60.0    125 
 5.0   5.0  60.0    129 
10.0   5.0  60.0    134 
15.0   5.0  60.0    139 
20.0   5.0  60.0    150 
25.0   5.0  60.0    157 
30.0   5.0  60.0    158 
35.0   5.0  60.0    166 
40.0   5.0  60.0    166 
45.0   5.0  60.0    162 
50.0   5.0  60.0    149 
55.0   5.0  60.0    148 
60.0   5.0  60.0    127 
65.0   5.0  60.0    123 
70.0   5.0  60.0    114 
75.0   5.0  60.0    110 
80.0   5.0  60.0    107 
85.0   5.0  60.0    105 
90.0   5.0  60.0    103 
 0.0  10.0  60.0     88 
 5.0  10.0  60.0     93 
10.0  10.0  60.0     99 
15.0  10.0  60.0    107 
20.0  10.0  60.0    112 
25.0  10.0  60.0    116 
30.0  10.0  60.0    119 
35.0  10.0  60.0    122 
40.0  10.0  60.0    122 
45.0  10.0  60.0    115 
50.0  10.0  60.0    107 
55.0  10.0  60.0    101 
60.0  10.0  60.0     96 
65.0  10.0  60.0     92 
70.0  10.0  60.0     90 
75.0  10.0  60.0     84 
80.0  10.0  60.0     79 
85.0  10.0  60.0     80 
90.0  10.0  60.0     76 
 0.0  15.0  60.0     90 
 5.0  15.0  60.0     97 
10.0  15.0  60.0    103 
15.0  15.0  60.0    114 
20.0  15.0  60.0    118 
25.0  15.0  60.0    124 
30.0  15.0  60.0    128 
35.0  15.0  60.0    130 
40.0  15.0  60.0    126 
45.0  15.0  60.0    124 
50.0  15.0  60.0    112 
55.0  15.0  60.0    105 
60.0  15.0  60.0     96 
65.0  15.0  60.0     90 
70.0  15.0  60.0     85 
75.0  15.0  60.0     80 
80.0  15.0  60.0     77 
85.0  15.0  60.0     75 
90.0  15.0  60.0     73 
 0.0  20.0  60.0     83 
 5.0  20.0  60.0     88 
10.0  20.0  60.0     95 
15.0  20.0  60.0    103 
20.0  20.0  60.0    108 
25.0  20.0  60.0    113 
30.0  20.0  60.0    119 
35.0  20.0  60.0    117 
40.0  20.0  60.0    116 
45.0  20.0  60.0    111 
50.0  20.0  60.0    102 
55.0  20.0  60.0     96 
60.0  20.0  60.0     91 
65.0  20.0  60.0     87 
70.0  20.0  60.0     83 
75.0  20.0  60.0     79 
80.0  20.0  60.0     75 
85.0  20.0  60.0     75 
90.0  20.0  60.0     72 
 0.0  25.0  60.0     82 
 5.0  25.0  60.0     80 
10.0  25.0  60.0     84 
15.0  25.0  60.0     84 
20.0  25.0  60.0     86 
25.0  25.0  60.0     87 
30.0  25.0  60.0     88 
35.0  25.0  60.0     88 
40.0  25.0  60.0     87 
45.0  25.0  60.0     87 
50.0  25.0  60.0     85 
55.0  25.0  60.0     83 
60.0  25.0  60.0     80 
65.0  25.0  60.0     78 
70.0  25.0  60.0     78 
75.0  25.0  60.0     75 
80.0  25.0  60.0     74 
85.0  25.0  60.0     74 
90.0  25.0  60.0     73 
 0.0  30.0  60.0     81 
 5.0  30.0  60.0     80 
10.0  30.0  60.0     83 
15.0  30.0  60.0     83 
20.0  30.0  60.0     85 
25.0  30.0  60.0     87 
30.0  30.0  60.0     88 
35.0  30.0  60.0     91 
40.0  30.0  60.0     92 
45.0  30.0  60.0     90 
50.0  30.0  60.0     86 
55.0  30.0  60.0     87 
60.0  30.0  60.0     84 
65.0  30.0  60.0     83 
70.0  30.0  60.0     84 
75.0  30.0  60.0     81 
80.0  30.0  60.0     80 
85.0  30.0  60.0     78 
90.0  30.0  60.0     78 
 0.0  35.0  60.0     66 
 5.0  35.0  60.0     66 
10.0  35.0  60.0     67 
15.0  35.0  60.0     66 
20.0  35.0  60.0     67 
25.0  35.0  60.0     68 
30.0  35.0  60.0     68 
35.0  35.0  60.0     69 
40.0  35.0  60.0     68 
45.0  35.0  60.0     68 
50.0  35.0  60.0     67 
55.0  35.0  60.0     66 
60.0  35.0  60.0     67 
65.0  35.0  60.0     66 
70.0  35.0  60.0     66 
75.0  35.0  60.0     66 
80.0  35.0  60.0     67 
85.0  35.0  60.0     69 
90.0  35.0  60.0     70 
 0.0  40.0  60.0    120 
 5.0  40.0  60.0    126 
10.0  40.0  60.0    127 
15.0  40.0  60.0    133 
20.0  40.0  60.0    140 
25.0  40.0  60.0    143 
30.0  40.0  60.0    146 
35.0  40.0  60.0    148 
40.0  40.0  60.0    143 
45.0  40.0  60.0    147 
50.0  40.0  60.0    134 
55.0  40.0  60.0    134 
60.0  40.0  60.0    130 
65.0  40.0  60.0    131 
70.0  40.0  60.0    129 
75.0  40.0  60.0    131 
80.0  40.0  60.0    141 
85.0  40.0  60.0    139 
90.0  40.0  60.0    137 
 0.0  45.0  60.0    122 
 5.0  45.0  60.0    128 
10.0  45.0  60.0    131 
15.0  45.0  60.0    132 
20.0  45.0  60.0    133 
25.0  45.0  60.0    142 
30.0  45.0  60.0    147 
35.0  45.0  60.0    149 
40.0  45.0  60.0    146 
45.0  45.0  60.0    144 
50.0  45.0  60.0    140 
55.0  45.0  60.0    141 
60.0  45.0  60.0    140 
65.0  45.0  60.0    141 
70.0  45.0  60.0    145 
75.0  45.0  60.0    150 
80.0  45.0  60.0    151 
85.0  45.0  60.0    148 
90.0  45.0  60.0    147 
 0.0  50.0  60.0    120 
 5.0  50.0  60.0    125 
10.0  50.0  60.0    126 
15.0  50.0  60.0    128 
20.0  50.0  60.0    129 
25.0  50.0  60.0    134 
30.0  50.0  60.0    136 
35.0  50.0  60.0    138 
40.0  50.0  60.0    137 
45.0  50.0  60.0    138 
50.0  50.0  60.0    132 
55.0  50.0  60.0    134 
60.0  50.0  60.0    139 
65.0  50.0  60.0    137 
70.0  50.0  60.0    141 
75.0  50.0  60.0    143 
80.0  50.0  60.0    143 
85.0  50.0  60.0    142 
90.0  50.0  60.0    137 
 0.0  55.0  60.0     66 
 5.0  55.0  60.0     66 
10.0  55.0  60.0     67 
15.0  55.0  60.0     69 
20.0  55.0  60.0     70 
25.0  55.0  60.0     72 
30.0  55.0  60.0     69 
35.0  55.0  60.0     67 
40.0  55.0  60.0     65 
45.0  55.0  60.0     66 
50.0  55.0  60.0     64 
55.0  55.0  60.0     64 
60.0  55.0  60.0     64 
65.0  55.0  60.0     66 
70.0  55.0  60.0     65 
75.0  55.0  60.0     67 
80.0  55.0  60.0     69 
85.0  55.0  60.0     72 
90.0  55.0  60.0     70 
 0.0  60.0  60.0     81 
 5.0  60.0  60.0     81 
10.0  60.0  60.0     83 
15.0  60.0  60.0     84 
20.0  60.0  60.0     90 
25.0  60.0  60.0     86 
30.0  60.0  60.0     81 
35.0  60.0  60.0     82 
40.0  60.0  60.0     78 
45.0  60.0  60.0     77 
50.0  60.0  60.0     76 
55.0  60.0  60.0     75 
60.0  60.0  60.0     75 
65.0  60.0  60.0     75 
70.0  60.0  60.0     74 
75.0  60.0  60.0     75 
80.0  60.0  60.0     76 
85.0  60.0  60.0     80 
90.0  60.0  60.0     78 
 0.0  65.0  60.0     82 
 5.0  65.0  60.0     78 
10.0  65.0  60.0     78 
15.0  65.0  60.0     81 
20.0  65.0  60.0     82 
25.0  65.0  60.0     80 
30.0  65.0  60.0     79 
35.0  65.0  60.0     79 
40.0  65.0  60.0     75 
45.0  65.0  60.0     76 
50.0  65.0  60.0     73 
55.0  65.0  60.0     71 
60.0  65.0  60.0     71 
65.0  65.0  60.0     72 
70.0  65.0  60.0     69 
75.0  65.0  60.0     71 
80.0  65.0  60.0     73 
85.0  65.0  60.0     75 
90.0  65.0  60.0     73 
 0.0  70.0  60.0     83 
 5.0  70.0  60.0     79 
10.0  70.0  60.0     74 
15.0  70.0  60.0     72 
20.0  70.0  60.0     73 
25.0  70.0  60.0     72 
30.0  70.0  60.0     72 
35.0  70.0  60.0     71 
40.0  70.0  60.0     74 
45.0  70.0  60.0     76 
50.0  70.0  60.0     73 
55.0  70.0  60.0     74 
60.0  70.0  60.0     74 
65.0  70.0  60.0     72 
70.0  70.0  60.0     71 
75.0  70.0  60.0     72 
80.0  70.0  60.0     71 
85.0  70.0  60.0     74 
90.0  70.0  60.0     72 
 0.0  75.0  60.0     90 
 5.0  75.0  60.0     82 
10.0  75.0  60.0     78 
15.0  75.0  60.0     78 
20.0  75.0  60.0     75 
25.0  75.0  60.0     75 
