phi1   phi2  phi  COD
25.0  10.0  25.0    101 
30.0  10.0  25.0     97 
35.0  10.0  25.0     98 
40.0  10.0  25.0     95 
45.0  10.0  25.0     97 
50.0  10.0  25.0     95 
55.0  10.0  25.0     96 
60.0  10.0  25.0     97 
65.0  10.0  25.0     95 
70.0  10.0  25.0     95 
75.0  10.0  25.0     93 
80.0  10.0  25.0     92 
85.0  10.0  25.0     94 
90.0  10.0  25.0     93 
 0.0  15.0  25.0    101 
 5.0  15.0  25.0    101 
10.0  15.0  25.0    103 
15.0  15.0  25.0    106 
20.0  15.0  25.0    104 
25.0  15.0  25.0    102 
30.0  15.0  25.0    100 
35.0  15.0  25.0     99 
40.0  15.0  25.0     98 
45.0  15.0  25.0     95 
50.0  15.0  25.0     92 
55.0  15.0  25.0     90 
60.0  15.0  25.0     91 
65.0  15.0  25.0     84 
70.0  15.0  25.0     87 
75.0  15.0  25.0     83 
80.0  15.0  25.0     83 
85.0  15.0  25.0     85 
90.0  15.0  25.0     85 
 0.0  20.0  25.0     84 
 5.0  20.0  25.0     88 
10.0  20.0  25.0     93 
15.0  20.0  25.0     95 
20.0  20.0  25.0     94 
25.0  20.0  25.0     97 
30.0  20.0  25.0     95 
35.0  20.0  25.0     94 
40.0  20.0  25.0     91 
45.0  20.0  25.0     88 
50.0  20.0  25.0     86 
55.0  20.0  25.0     86 
60.0  20.0  25.0     84 
65.0  20.0  25.0     83 
70.0  20.0  25.0     80 
75.0  20.0  25.0     78 
80.0  20.0  25.0     72 
85.0  20.0  25.0     74 
90.0  20.0  25.0     71 
 0.0  25.0  25.0     87 
 5.0  25.0  25.0     93 
10.0  25.0  25.0     95 
15.0  25.0  25.0     95 
20.0  25.0  25.0     97 
25.0  25.0  25.0     97 
30.0  25.0  25.0     93 
35.0  25.0  25.0     92 
40.0  25.0  25.0     88 
45.0  25.0  25.0     88 
50.0  25.0  25.0     86 
55.0  25.0  25.0     85 
60.0  25.0  25.0     84 
65.0  25.0  25.0     78 
70.0  25.0  25.0     78 
75.0  25.0  25.0     73 
80.0  25.0  25.0     70 
85.0  25.0  25.0     71 
90.0  25.0  25.0     70 
 0.0  30.0  25.0     96 
 5.0  30.0  25.0    101 
10.0  30.0  25.0    103 
15.0  30.0  25.0    105 
20.0  30.0  25.0    106 
25.0  30.0  25.0    101 
30.0  30.0  25.0     95 
35.0  30.0  25.0     94 
40.0  30.0  25.0     91 
45.0  30.0  25.0     86 
50.0  30.0  25.0     86 
55.0  30.0  25.0     84 
60.0  30.0  25.0     79 
65.0  30.0  25.0     75 
70.0  30.0  25.0     73 
75.0  30.0  25.0     68 
80.0  30.0  25.0     66 
85.0  30.0  25.0     67 
90.0  30.0  25.0     67 
 0.0  35.0  25.0    148 
 5.0  35.0  25.0    155 
10.0  35.0  25.0    160 
15.0  35.0  25.0    153 
20.0  35.0  25.0    144 
25.0  35.0  25.0    132 
30.0  35.0  25.0    123 
35.0  35.0  25.0    115 
40.0  35.0  25.0    106 
45.0  35.0  25.0    101 
50.0  35.0  25.0     97 
55.0  35.0  25.0     93 
60.0  35.0  25.0     91 
65.0  35.0  25.0     85 
70.0  35.0  25.0     87 
75.0  35.0  25.0     81 
80.0  35.0  25.0     81 
85.0  35.0  25.0     83 
90.0  35.0  25.0     83 
 0.0  40.0  25.0    155 
 5.0  40.0  25.0    163 
10.0  40.0  25.0    159 
15.0  40.0  25.0    150 
20.0  40.0  25.0    138 
25.0  40.0  25.0    128 
30.0  40.0  25.0    119 
35.0  40.0  25.0    111 
40.0  40.0  25.0    104 
45.0  40.0  25.0     99 
50.0  40.0  25.0     93 
55.0  40.0  25.0     91 
60.0  40.0  25.0     86 
65.0  40.0  25.0     86 
70.0  40.0  25.0     82 
75.0  40.0  25.0     81 
80.0  40.0  25.0     80 
85.0  40.0  25.0     83 
90.0  40.0  25.0     82 
 0.0  45.0  25.0    157 
 5.0  45.0  25.0    147 
10.0  45.0  25.0    137 
15.0  45.0  25.0    126 
20.0  45.0  25.0    111 
25.0  45.0  25.0    106 
30.0  45.0  25.0     96 
35.0  45.0  25.0     91 
40.0  45.0  25.0     87 
45.0  45.0  25.0     82 
50.0  45.0  25.0     77 
55.0  45.0  25.0     75 
60.0  45.0  25.0     74 
65.0  45.0  25.0     69 
70.0  45.0  25.0     71 
75.0  45.0  25.0     71 
80.0  45.0  25.0     70 
85.0  45.0  25.0     74 
90.0  45.0  25.0     71 
 0.0  50.0  25.0    155 
 5.0  50.0  25.0    146 
10.0  50.0  25.0    132 
15.0  50.0  25.0    122 
20.0  50.0  25.0    111 
25.0  50.0  25.0    103 
30.0  50.0  25.0     96 
35.0  50.0  25.0     93 
40.0  50.0  25.0     86 
45.0  50.0  25.0     85 
50.0  50.0  25.0     80 
55.0  50.0  25.0     79 
60.0  50.0  25.0     78 
65.0  50.0  25.0     78 
70.0  50.0  25.0     79 
75.0  50.0  25.0     78 
80.0  50.0  25.0     79 
85.0  50.0  25.0     81 
90.0  50.0  25.0     82 
 0.0  55.0  25.0    148 
 5.0  55.0  25.0    136 
10.0  55.0  25.0    127 
15.0  55.0  25.0    117 
20.0  55.0  25.0    107 
25.0  55.0  25.0    101 
30.0  55.0  25.0     96 
35.0  55.0  25.0     88 
40.0  55.0  25.0     88 
45.0  55.0  25.0     82 
50.0  55.0  25.0     80 
55.0  55.0  25.0     79 
60.0  55.0  25.0     80 
65.0  55.0  25.0     78 
70.0  55.0  25.0     79 
75.0  55.0  25.0     81 
80.0  55.0  25.0     78 
85.0  55.0  25.0     84 
90.0  55.0  25.0     83 
 0.0  60.0  25.0     96 
 5.0  60.0  25.0     91 
10.0  60.0  25.0     86 
15.0  60.0  25.0     83 
20.0  60.0  25.0     80 
25.0  60.0  25.0     76 
30.0  60.0  25.0     73 
35.0  60.0  25.0     73 
40.0  60.0  25.0     71 
45.0  60.0  25.0     71 
50.0  60.0  25.0     67 
55.0  60.0  25.0     67 
60.0  60.0  25.0     66 
65.0  60.0  25.0     66 
70.0  60.0  25.0     68 
75.0  60.0  25.0     68 
80.0  60.0  25.0     69 
85.0  60.0  25.0     69 
90.0  60.0  25.0     67 
 0.0  65.0  25.0     87 
 5.0  65.0  25.0     84 
10.0  65.0  25.0     79 
15.0  65.0  25.0     77 
20.0  65.0  25.0     74 
25.0  65.0  25.0     70 
30.0  65.0  25.0     69 
35.0  65.0  25.0     69 
40.0  65.0  25.0     68 
45.0  65.0  25.0     69 
50.0  65.0  25.0     68 
55.0  65.0  25.0     70 
60.0  65.0  25.0     71 
65.0  65.0  25.0     71 
70.0  65.0  25.0     70 
75.0  65.0  25.0     72 
80.0  65.0  25.0     70 
85.0  65.0  25.0     70 
90.0  65.0  25.0     70 
 0.0  70.0  25.0     84 
 5.0  70.0  25.0     82 
10.0  70.0  25.0     78 
15.0  70.0  25.0     78 
20.0  70.0  25.0     73 
25.0  70.0  25.0     71 
30.0  70.0  25.0     69 
35.0  70.0  25.0     70 
40.0  70.0  25.0     71 
45.0  70.0  25.0     70 
50.0  70.0  25.0     71 
55.0  70.0  25.0     72 
60.0  70.0  25.0     73 
65.0  70.0  25.0     71 
70.0  70.0  25.0     73 
75.0  70.0  25.0     71 
80.0  70.0  25.0     69 
85.0  70.0  25.0     71 
90.0  70.0  25.0     71 
 0.0  75.0  25.0    101 
 5.0  75.0  25.0     96 
10.0  75.0  25.0     95 
15.0  75.0  25.0     90 
20.0  75.0  25.0     88 
25.0  75.0  25.0     88 
30.0  75.0  25.0     86 
35.0  75.0  25.0     89 
40.0  75.0  25.0     90 
45.0  75.0  25.0     88 
50.0  75.0  25.0     89 
55.0  75.0  25.0     90 
60.0  75.0  25.0     89 
65.0  75.0  25.0     89 
70.0  75.0  25.0     90 
75.0  75.0  25.0     85 
80.0  75.0  25.0     86 
85.0  75.0  25.0     85 
90.0  75.0  25.0     85 
 0.0  80.0  25.0    103 
 5.0  80.0  25.0    105 
10.0  80.0  25.0    103 
15.0  80.0  25.0    102 
20.0  80.0  25.0     96 
25.0  80.0  25.0     97 
30.0  80.0  25.0     97 
35.0  80.0  25.0     95 
40.0  80.0  25.0     94 
45.0  80.0  25.0     92 
50.0  80.0  25.0     94 
55.0  80.0  25.0     93 
60.0  80.0  25.0     93 
65.0  80.0  25.0     94 
70.0  80.0  25.0     91 
75.0  80.0  25.0     89 
80.0  80.0  25.0     89 
85.0  80.0  25.0     94 
90.0  80.0  25.0     93 
 0.0  85.0  25.0    103 
 5.0  85.0  25.0    102 
10.0  85.0  25.0    101 
15.0  85.0  25.0     95 
20.0  85.0  25.0     94 
25.0  85.0  25.0     94 
30.0  85.0  25.0     93 
35.0  85.0  25.0     94 
40.0  85.0  25.0     93 
45.0  85.0  25.0     91 
50.0  85.0  25.0     90 
55.0  85.0  25.0     94 
60.0  85.0  25.0     93 
65.0  85.0  25.0     92 
70.0  85.0  25.0     91 
75.0  85.0  25.0     91 
80.0  85.0  25.0     90 
85.0  85.0  25.0     93 
90.0  85.0  25.0     92 
 0.0  90.0  25.0    102 
 5.0  90.0  25.0    102 
10.0  90.0  25.0     98 
15.0  90.0  25.0     96 
20.0  90.0  25.0     96 
25.0  90.0  25.0     96 
30.0  90.0  25.0     94 
35.0  90.0  25.0     92 
40.0  90.0  25.0     90 
45.0  90.0  25.0     89 
50.0  90.0  25.0     91 
55.0  90.0  25.0     91 
60.0  90.0  25.0     90 
65.0  90.0  25.0     89 
70.0  90.0  25.0     93 
75.0  90.0  25.0     89 
80.0  90.0  25.0     90 
85.0  90.0  25.0     90 
90.0  90.0  25.0     91 
 0.0   0.0  30.0    100 
 5.0   0.0  30.0    102 
10.0   0.0  30.0     98 
15.0   0.0  30.0     97 
20.0   0.0  30.0     99 
25.0   0.0  30.0     99 
30.0   0.0  30.0     95 
35.0   0.0  30.0     91 
40.0   0.0  30.0     89 
45.0   0.0  30.0     87 
50.0   0.0  30.0     91 
55.0   0.0  30.0     88 
60.0   0.0  30.0     88 
65.0   0.0  30.0     89 
70.0   0.0  30.0     91 
75.0   0.0  30.0     92 
80.0   0.0  30.0     92 
85.0   0.0  30.0     92 
90.0   0.0  30.0     93 
 0.0   5.0  30.0    104 
 5.0   5.0  30.0    103 
10.0   5.0  30.0     99 
15.0   5.0  30.0    102 
20.0   5.0  30.0    100 
25.0   5.0  30.0     98 
30.0   5.0  30.0     92 
35.0   5.0  30.0     92 
40.0   5.0  30.0     90 
45.0   5.0  30.0     91 
50.0   5.0  30.0     89 
55.0   5.0  30.0     90 
60.0   5.0  30.0     88 
65.0   5.0  30.0     91 
70.0   5.0  30.0     93 
75.0   5.0  30.0     94 
80.0   5.0  30.0     95 
85.0   5.0  30.0     96 
90.0   5.0  30.0     92 
 0.0  10.0  30.0    104 
 5.0  10.0  30.0    102 
10.0  10.0  30.0    103 
15.0  10.0  30.0    100 
20.0  10.0  30.0    101 
25.0  10.0  30.0     96 
30.0  10.0  30.0     92 
35.0  10.0  30.0     89 
40.0  10.0  30.0     90 
45.0  10.0  30.0     88 
50.0  10.0  30.0     89 
55.0  10.0  30.0     88 
60.0  10.0  30.0     92 
65.0  10.0  30.0     91 
70.0  10.0  30.0     93 
75.0  10.0  30.0     91 
80.0  10.0  30.0     93 
85.0  10.0  30.0     90 
90.0  10.0  30.0     91 
 0.0  15.0  30.0    101 
 5.0  15.0  30.0    104 
10.0  15.0  30.0    103 
15.0  15.0  30.0    101 
20.0  15.0  30.0     98 
25.0  15.0  30.0     94 
30.0  15.0  30.0     92 
35.0  15.0  30.0     91 
40.0  15.0  30.0     92 
45.0  15.0  30.0     92 
50.0  15.0  30.0     92 
55.0  15.0  30.0     94 
60.0  15.0  30.0     93 
65.0  15.0  30.0     93 
70.0  15.0  30.0     91 
75.0  15.0  30.0     91 
80.0  15.0  30.0     90 
85.0  15.0  30.0     89 
90.0  15.0  30.0     89 
 0.0  20.0  30.0     81 
 5.0  20.0  30.0     83 
10.0  20.0  30.0     83 
15.0  20.0  30.0     81 
20.0  20.0  30.0     81 
25.0  20.0  30.0     79 
30.0  20.0  30.0     79 
35.0  20.0  30.0     77 
40.0  20.0  30.0     76 
45.0  20.0  30.0     75 
50.0  20.0  30.0     74 
55.0  20.0  30.0     74 
60.0  20.0  30.0     75 
65.0  20.0  30.0     76 
70.0  20.0  30.0     75 
75.0  20.0  30.0     75 
80.0  20.0  30.0     76 
85.0  20.0  30.0     73 
90.0  20.0  30.0     72 
 0.0  25.0  30.0     87 
 5.0  25.0  30.0     87 
10.0  25.0  30.0     87 
15.0  25.0  30.0     86 
20.0  25.0  30.0     85 
25.0  25.0  30.0     83 
30.0  25.0  30.0     82 
35.0  25.0  30.0     78 
40.0  25.0  30.0     76 
45.0  25.0  30.0     74 
50.0  25.0  30.0     74 
55.0  25.0  30.0     74 
60.0  25.0  30.0     73 
65.0  25.0  30.0     73 
70.0  25.0  30.0     74 
75.0  25.0  30.0     72 
80.0  25.0  30.0     72 
85.0  25.0  30.0     69 
90.0  25.0  30.0     69 
 0.0  30.0  30.0    117 
 5.0  30.0  30.0    126 
10.0  30.0  30.0    124 
15.0  30.0  30.0    128 
20.0  30.0  30.0    127 
25.0  30.0  30.0    124 
30.0  30.0  30.0    116 
35.0  30.0  30.0    113 
40.0  30.0  30.0    109 
45.0  30.0  30.0    105 
50.0  30.0  30.0    104 
55.0  30.0  30.0     99 
60.0  30.0  30.0     96 
65.0  30.0  30.0     92 
70.0  30.0  30.0     90 
75.0  30.0  30.0     87 
80.0  30.0  30.0     84 
85.0  30.0  30.0     82 
90.0  30.0  30.0     82 
 0.0  35.0  30.0    143 
 5.0  35.0  30.0    145 
10.0  35.0  30.0    148 
15.0  35.0  30.0    146 
20.0  35.0  30.0    141 
25.0  35.0  30.0    130 
30.0  35.0  30.0    123 
35.0  35.0  30.0    114 
40.0  35.0  30.0    108 
45.0  35.0  30.0    104 
50.0  35.0  30.0     99 
55.0  35.0  30.0     95 
60.0  35.0  30.0     91 
65.0  35.0  30.0     89 
70.0  35.0  30.0     87 
75.0  35.0  30.0     84 
80.0  35.0  30.0     84 
85.0  35.0  30.0     83 
90.0  35.0  30.0     82 
 0.0  40.0  30.0    178 
 5.0  40.0  30.0    181 
10.0  40.0  30.0    177 
15.0  40.0  30.0    170 
20.0  40.0  30.0    160 
25.0  40.0  30.0    148 
30.0  40.0  30.0    138 
35.0  40.0  30.0    125 
40.0  40.0  30.0    119 
45.0  40.0  30.0    110 
50.0  40.0  30.0    103 
55.0  40.0  30.0    100 
60.0  40.0  30.0     95 
65.0  40.0  30.0     92 
70.0  40.0  30.0     92 
75.0  40.0  30.0     91 
80.0  40.0  30.0     91 
85.0  40.0  30.0     90 
90.0  40.0  30.0     89 
 0.0  45.0  30.0    183 
 5.0  45.0  30.0    181 
10.0  45.0  30.0    166 
15.0  45.0  30.0    151 
20.0  45.0  30.0    138 
25.0  45.0  30.0    124 
30.0  45.0  30.0    112 
35.0  45.0  30.0    103 
40.0  45.0  30.0     97 
45.0  45.0  30.0     91 
50.0  45.0  30.0     91 
55.0  45.0  30.0     85 
60.0  45.0  30.0     85 
65.0  45.0  30.0     83 
70.0  45.0  30.0     84 
75.0  45.0  30.0     85 
80.0  45.0  30.0     88 
85.0  45.0  30.0     87 
90.0  45.0  30.0     84 
 0.0  50.0  30.0    178 
 5.0  50.0  30.0    173 
10.0  50.0  30.0    154 
15.0  50.0  30.0    148 
20.0  50.0  30.0    127 
25.0  50.0  30.0    120 
30.0  50.0  30.0    110 
35.0  50.0  30.0    101 
40.0  50.0  30.0     99 
45.0  50.0  30.0     93 
50.0  50.0  30.0     91 
55.0  50.0  30.0     89 
60.0  50.0  30.0     88 
65.0  50.0  30.0     88 
70.0  50.0  30.0     90 
75.0  50.0  30.0     94 
80.0  50.0  30.0     93 
85.0  50.0  30.0     93 
90.0  50.0  30.0     89 
 0.0  55.0  30.0    143 
 5.0  55.0  30.0    133 
10.0  55.0  30.0    124 
15.0  55.0  30.0    113 
20.0  55.0  30.0    107 
25.0  55.0  30.0     97 
30.0  55.0  30.0     92 
35.0  55.0  30.0     87 
40.0  55.0  30.0     83 
45.0  55.0  30.0     83 
50.0  55.0  30.0     80 
55.0  55.0  30.0     79 
60.0  55.0  30.0     79 
65.0  55.0  30.0     79 
70.0  55.0  30.0     85 
75.0  55.0  30.0     83 
80.0  55.0  30.0     86 
85.0  55.0  30.0     82 
90.0  55.0  30.0     82 
 0.0  60.0  30.0    117 
 5.0  60.0  30.0    114 
10.0  60.0  30.0    103 
15.0  60.0  30.0    101 
20.0  60.0  30.0     93 
25.0  60.0  30.0     90 
30.0  60.0  30.0     86 
35.0  60.0  30.0     83 
40.0  60.0  30.0     85 
45.0  60.0  30.0     81 
50.0  60.0  30.0     82 
55.0  60.0  30.0     80 
60.0  60.0  30.0     80 
65.0  60.0  30.0     85 
70.0  60.0  30.0     83 
75.0  60.0  30.0     85 
80.0  60.0  30.0     82 
85.0  60.0  30.0     81 
90.0  60.0  30.0     82 
 0.0  65.0  30.0     87 
 5.0  65.0  30.0     83 
10.0  65.0  30.0     79 
15.0  65.0  30.0     76 
20.0  65.0  30.0     73 
25.0  65.0  30.0     71 
30.0  65.0  30.0     67 
35.0  65.0  30.0     65 
40.0  65.0  30.0     65 
45.0  65.0  30.0     64 
50.0  65.0  30.0     66 
55.0  65.0  30.0     66 
60.0  65.0  30.0     68 
65.0  65.0  30.0     69 
70.0  65.0  30.0     70 
75.0  65.0  30.0     67 
80.0  65.0  30.0     69 
85.0  65.0  30.0     70 
90.0  65.0  30.0     69 
 0.0  70.0  30.0     81 
 5.0  70.0  30.0     77 
10.0  70.0  30.0     74 
15.0  70.0  30.0     71 
20.0  70.0  30.0     70 
25.0  70.0  30.0     64 
30.0  70.0  30.0     65 
35.0  70.0  30.0     65 
40.0  70.0  30.0     67 
45.0  70.0  30.0     67 
50.0  70.0  30.0     70 
55.0  70.0  30.0     69 
60.0  70.0  30.0     70 
65.0  70.0  30.0     72 
70.0  70.0  30.0     69 
75.0  70.0  30.0     71 
80.0  70.0  30.0     70 
85.0  70.0  30.0     69 
90.0  70.0  30.0     72 
 0.0  75.0  30.0    101 
 5.0  75.0  30.0    103 
10.0  75.0  30.0    100 
15.0  75.0  30.0     98 
20.0  75.0  30.0     92 
25.0  75.0  30.0     93 
30.0  75.0  30.0     91 
35.0  75.0  30.0     92 
40.0  75.0  30.0     92 
45.0  75.0  30.0     90 
50.0  75.0  30.0     90 
55.0  75.0  30.0     88 
60.0  75.0  30.0     91 
65.0  75.0  30.0     89 
70.0  75.0  30.0     90 
75.0  75.0  30.0     87 
80.0  75.0  30.0     87 
85.0  75.0  30.0     88 
90.0  75.0  30.0     89 
 0.0  80.0  30.0    104 
 5.0  80.0  30.0    102 
10.0  80.0  30.0     99 
15.0  80.0  30.0     94 
20.0  80.0  30.0     94 
25.0  80.0  30.0     89 
30.0  80.0  30.0     93 
35.0  80.0  30.0     92 
40.0  80.0  30.0     91 
45.0  80.0  30.0     89 
50.0  80.0  30.0     87 
55.0  80.0  30.0     92 
60.0  80.0  30.0     89 
65.0  80.0  30.0     88 
70.0  80.0  30.0     88 
75.0  80.0  30.0     88 
80.0  80.0  30.0     89 
85.0  80.0  30.0     88 
90.0  80.0  30.0     91 
 0.0  85.0  30.0    104 
 5.0  85.0  30.0    104 
10.0  85.0  30.0    101 
15.0  85.0  30.0     98 
20.0  85.0  30.0     97 
25.0  85.0  30.0     97 
30.0  85.0  30.0     97 
35.0  85.0  30.0     94 
40.0  85.0  30.0     91 
45.0  85.0  30.0     87 
50.0  85.0  30.0     91 
55.0  85.0  30.0     88 
60.0  85.0  30.0     88 
65.0  85.0  30.0     89 
70.0  85.0  30.0     88 
75.0  85.0  30.0     90 
80.0  85.0  30.0     91 
85.0  85.0  30.0     92 
90.0  85.0  30.0     92 
 0.0  90.0  30.0    100 
 5.0  90.0  30.0    102 
10.0  90.0  30.0     98 
15.0  90.0  30.0     97 
20.0  90.0  30.0     99 
25.0  90.0  30.0     99 
30.0  90.0  30.0     95 
35.0  90.0  30.0     91 
40.0  90.0  30.0     89 
45.0  90.0  30.0     87 
50.0  90.0  30.0     91 
55.0  90.0  30.0     88 
60.0  90.0  30.0     88 
65.0  90.0  30.0     89 
70.0  90.0  30.0     91 
75.0  90.0  30.0     92 
80.0  90.0  30.0     92 
85.0  90.0  30.0     92 
90.0  90.0  30.0     93 
 0.0   0.0  35.0    104 
 5.0   0.0  35.0    105 
10.0   0.0  35.0    104 
15.0   0.0  35.0    102 
20.0   0.0  35.0    101 
25.0   0.0  35.0    100 
30.0   0.0  35.0     93 
35.0   0.0  35.0     90 
40.0   0.0  35.0     85 
45.0   0.0  35.0     85 
50.0   0.0  35.0     83 
55.0   0.0  35.0     81 
60.0   0.0  35.0     81 
65.0   0.0  35.0     85 
70.0   0.0  35.0     84 
75.0   0.0  35.0     90 
80.0   0.0  35.0     91 
85.0   0.0  35.0     94 
90.0   0.0  35.0     94 
 0.0   5.0  35.0    106 
 5.0   5.0  35.0    103 
10.0   5.0  35.0    103 
15.0   5.0  35.0    103 
20.0   5.0  35.0    101 
25.0   5.0  35.0     95 
30.0   5.0  35.0     90 
35.0   5.0  35.0     86 
40.0   5.0  35.0     84 
45.0   5.0  35.0     84 
50.0   5.0  35.0     82 
55.0   5.0  35.0     82 
60.0   5.0  35.0     82 
65.0   5.0  35.0     86 
70.0   5.0  35.0     90 
75.0   5.0  35.0     91 
80.0   5.0  35.0     93 
85.0   5.0  35.0     94 
90.0   5.0  35.0     93 
 0.0  10.0  35.0    105 
 5.0  10.0  35.0    105 
10.0  10.0  35.0    105 
15.0  10.0  35.0    103 
20.0  10.0  35.0     98 
25.0  10.0  35.0     91 
30.0  10.0  35.0     88 
35.0  10.0  35.0     81 
40.0  10.0  35.0     81 
45.0  10.0  35.0     80 
50.0  10.0  35.0     82 
55.0  10.0  35.0     80 
60.0  10.0  35.0     82 
65.0  10.0  35.0     88 
70.0  10.0  35.0     88 
75.0  10.0  35.0     91 
80.0  10.0  35.0     92 
85.0  10.0  35.0     93 
90.0  10.0  35.0     92 
 0.0  15.0  35.0     86 
 5.0  15.0  35.0     82 
10.0  15.0  35.0     81 
15.0  15.0  35.0     77 
20.0  15.0  35.0     74 
25.0  15.0  35.0     72 
30.0  15.0  35.0     68 
35.0  15.0  35.0     68 
40.0  15.0  35.0     70 
45.0  15.0  35.0     70 
50.0  15.0  35.0     70 
55.0  15.0  35.0     70 
60.0  15.0  35.0     73 
65.0  15.0  35.0     77 
70.0  15.0  35.0     78 
75.0  15.0  35.0     79 
80.0  15.0  35.0     81 
85.0  15.0  35.0     79 
90.0  15.0  35.0     77 
 0.0  20.0  35.0     83 
 5.0  20.0  35.0     81 
10.0  20.0  35.0     78 
15.0  20.0  35.0     76 
20.0  20.0  35.0     74 
25.0  20.0  35.0     71 
30.0  20.0  35.0     69 
35.0  20.0  35.0     70 
40.0  20.0  35.0     70 
45.0  20.0  35.0     72 
50.0  20.0  35.0     72 
55.0  20.0  35.0     74 
60.0  20.0  35.0     77 
65.0  20.0  35.0     79 
70.0  20.0  35.0     80 
75.0  20.0  35.0     79 
80.0  20.0  35.0     79 
85.0  20.0  35.0     77 
90.0  20.0  35.0     73 
 0.0  25.0  35.0    103 
 5.0  25.0  35.0    102 
10.0  25.0  35.0    101 
15.0  25.0  35.0    100 
20.0  25.0  35.0    100 
25.0  25.0  35.0     93 
30.0  25.0  35.0     91 
35.0  25.0  35.0     89 
40.0  25.0  35.0     89 
45.0  25.0  35.0     88 
50.0  25.0  35.0     87 
55.0  25.0  35.0     89 
60.0  25.0  35.0     90 
65.0  25.0  35.0     89 
70.0  25.0  35.0     87 
75.0  25.0  35.0     84 
80.0  25.0  35.0     86 
85.0  25.0  35.0     82 
90.0  25.0  35.0     78 
 0.0  30.0  35.0    109 
 5.0  30.0  35.0    110 
10.0  30.0  35.0    110 
15.0  30.0  35.0    111 
20.0  30.0  35.0    104 
25.0  30.0  35.0    101 
30.0  30.0  35.0     97 
35.0  30.0  35.0     96 
40.0  30.0  35.0     93 
45.0  30.0  35.0     93 
50.0  30.0  35.0     91 
55.0  30.0  35.0     92 
60.0  30.0  35.0     88 
65.0  30.0  35.0     89 
70.0  30.0  35.0     85 
75.0  30.0  35.0     86 
80.0  30.0  35.0     83 
85.0  30.0  35.0     80 
90.0  30.0  35.0     82 
 0.0  35.0  35.0    168 
 5.0  35.0  35.0    172 
10.0  35.0  35.0    169 
15.0  35.0  35.0    167 
20.0  35.0  35.0    155 
25.0  35.0  35.0    150 
30.0  35.0  35.0    138 
35.0  35.0  35.0    131 
40.0  35.0  35.0    122 
45.0  35.0  35.0    120 
50.0  35.0  35.0    110 
55.0  35.0  35.0    103 
60.0  35.0  35.0     99 
65.0  35.0  35.0     99 
70.0  35.0  35.0     92 
75.0  35.0  35.0     91 
80.0  35.0  35.0     90 
85.0  35.0  35.0     91 
90.0  35.0  35.0     92 
 0.0  40.0  35.0    169 
 5.0  40.0  35.0    169 
10.0  40.0  35.0    168 
15.0  40.0  35.0    158 
20.0  40.0  35.0    153 
25.0  40.0  35.0    137 
30.0  40.0  35.0    131 
35.0  40.0  35.0    117 
40.0  40.0  35.0    116 
45.0  40.0  35.0    107 
50.0  40.0  35.0    101 
55.0  40.0  35.0     96 
60.0  40.0  35.0     95 
65.0  40.0  35.0     93 
70.0  40.0  35.0     89 
75.0  40.0  35.0     90 
80.0  40.0  35.0     90 
85.0  40.0  35.0     90 
90.0  40.0  35.0     92 
 0.0  45.0  35.0    197 
 5.0  45.0  35.0    194 
10.0  45.0  35.0    187 
15.0  45.0  35.0    180 
20.0  45.0  35.0    168 
25.0  45.0  35.0    149 
30.0  45.0  35.0    135 
35.0  45.0  35.0    122 
40.0  45.0  35.0    112 
45.0  45.0  35.0    106 
50.0  45.0  35.0     96 
55.0  45.0  35.0     96 
60.0  45.0  35.0     92 
65.0  45.0  35.0     91 
70.0  45.0  35.0     89 
75.0  45.0  35.0     88 
80.0  45.0  35.0     93 
85.0  45.0  35.0     94 
90.0  45.0  35.0     98 
 0.0  50.0  35.0    169 
 5.0  50.0  35.0    164 
10.0  50.0  35.0    155 
15.0  50.0  35.0    146 
20.0  50.0  35.0    135 
25.0  50.0  35.0    120 
30.0  50.0  35.0    115 
35.0  50.0  35.0    104 
40.0  50.0  35.0     98 
45.0  50.0  35.0     92 
50.0  50.0  35.0     90 
55.0  50.0  35.0     88 
60.0  50.0  35.0     87 
65.0  50.0  35.0     89 
70.0  50.0  35.0     88 
75.0  50.0  35.0     92 
80.0  50.0  35.0     93 
85.0  50.0  35.0     92 
90.0  50.0  35.0     92 
 0.0  55.0  35.0    168 
 5.0  55.0  35.0    162 
10.0  55.0  35.0    154 
15.0  55.0  35.0    144 
20.0  55.0  35.0    133 
25.0  55.0  35.0    121 
30.0  55.0  35.0    112 
35.0  55.0  35.0    103 
40.0  55.0  35.0     96 
45.0  55.0  35.0     94 
50.0  55.0  35.0     93 
55.0  55.0  35.0     91 
60.0  55.0  35.0     91 
65.0  55.0  35.0     95 
70.0  55.0  35.0     94 
75.0  55.0  35.0     95 
80.0  55.0  35.0     94 
85.0  55.0  35.0     94 
90.0  55.0  35.0     92 
 0.0  60.0  35.0    109 
 5.0  60.0  35.0    107 
10.0  60.0  35.0    101 
15.0  60.0  35.0     98 
20.0  60.0  35.0     91 
25.0  60.0  35.0     87 
30.0  60.0  35.0     82 
35.0  60.0  35.0     78 
40.0  60.0  35.0     76 
45.0  60.0  35.0     78 
50.0  60.0  35.0     76 
55.0  60.0  35.0     77 
60.0  60.0  35.0     79 
65.0  60.0  35.0     84 
70.0  60.0  35.0     85 
75.0  60.0  35.0     83 
80.0  60.0  35.0     81 
85.0  60.0  35.0     82 
90.0  60.0  35.0     82 
